id,job-query,title,company,location,description
8225,web developer,Full Stack Developer (Drupal/PHP),Softworld Inc,"New York, New York","Duration: 3+ months
Location:
Your Day-to-day
Qualifications:"
8226,web developer,Web & Usability Designer - Intermediate,Apex Systems,"Maryland Heights, Missouri 63146","If interested please reach out to atanderson@apexsystems.com
The UI/UX Designer will design usable solutions for corporate websites and applications, based on corporate goals, contemporary web design principles and user data. They will be responsible for designing the optimal web flow for conversion. This person will also be required to perform some usability testing in order to influence and support their designs. Candidates will need to work independently as well as take direction, work closely with other teams, and should be self-motivated and organized Responsibilities:
* Partner with business units, development teams, QA and other stakeholders to design and define the user experience (visual and information architecture) across a suite of web-based sites and services.
* Create supporting documentation for Web sites and services that improve the user experience and ensure site success including tutorials, demos, and low-fidelity prototypes.
* Design incremental improvements and added features within existing Web sites and services to maintain consistency and ensure an optimal user experience and easy to use information architecture. Minimum Requirements:
 * Bachelors Degree in related field and 2+ years of professional experience
 * Solid understanding of web technologies (HTML, CSS, Javascript/JQuery)
* Ability to apply theories related to color schemes, use of space, text placement, usability and visual flow
* Experience designing and producing usable online solutions
* Ability to take direction and work with minimum supervision
* Ability to be efficient, productive, and flexible with a dynamic workload
* Strong communication skills and the ability to work within project schedules and deadlines.
* Knowledge of design for responsive and mobile environments Proficiency with the following tools/technologies:
* Photoshop (or Illustrator, InDesign, QuarkXPress)
* Microsoft Office
* Web Usability
* Usability Testing Working knowledge of the following tools:
* Acrobat * Both PC and Mac environments
* HTML/CSS Once your application has been received, you may be asked to provide a minimum of five examples from your portfolio (web projects only).
EEO Employer
Apex Systems is an equal opportunity employer. We do not discriminate or allow discrimination on the basis of race, color, religion, creed, sex (including pregnancy, childbirth, breastfeeding, or related medical conditions), age, sexual orientation, gender identity, national origin, ancestry, citizenship, genetic information, registered domestic partner status, marital status, disability, status as a crime victim, protected veteran status, political affiliation, union membership, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at 
 or 844-463-6178."
8227,web developer,PHP/Drupal Developer Jobs in San Francisco CA | IT Job Recruiters,"Softworld, Inc.","San Francisco, California",
8228,web developer,Web Infrastructure Engineer,Genesis10,"Franklin, Wisconsin",
8229,web developer,Web Developer,Randstad Technologies,"Minneapolis, Minnesota 55440","•Assesses and interprets customer needs and requirements.
•Identifies solutions to nonstandard requests and problems.
•Solves moderately complex problems and/or conducts moderately complex analyses.
•Works with minimal guidance; seeks guidance on only the most complex tasks.
•Translates concepts into practice.
•Provides explanations and information to others on difficult issues.
•Coaches, provide feedback, and guide others.
•Acts as a resource for others with less experience.
•Functional Competency & Description Proficiency Level
•WEB Analyze Business Requirements
•Demonstrates understanding of applicable business processes and how they add value to the business
•Define/interpret business requirements based on knowledge of current trends in technology and products
•Translate business requirements to technical requirements
•Actively contributes to business review sessions
•Adheres to applicable enterprise development methodologies and processes (e.g., UDP, RSA, ADR, EPMO processes)
•Anticipates future business models/needs
•Demonstrates understanding of managed service products and how business logic integrates with them
•Evaluates and recommends new products/services
•Identifies emerging trends in business requirements analysis methodologies
•Ensures that nonfunctional business requirements are clearly defined (e.g., SLAs, performance requirements & guarantees)
•Evaluates security requirements obtained from business partners (e.g., functional and technical access)
•Evaluates control requirements obtained from business partners (e.g., batch controls)
•WEB Analyze/Define Technical Requirements
•Analyze business requirements define project scope
•Define technical specifications that meet business requirements
•Demonstrate knowledge of applicable standards and best practices for designing web applications
•Adheres to applicable enterprise development methodologies and processes (e.g., UDP, RSA, ADR, EPMO processes)
•Apply applicable design considerations for multiuser web applications
•Demonstrate knowledge of web application architecture
•Collaborate with other groups to validate hardware, system and deployment requirements/solutions
•Author and review required technical specifications
•Apply appropriate web application frameworks and design patterns
•Apply problemsolving skills to develop technology solution designs
•WEB Design/Develop Web Applications
•Design/develop code that meets all technical specifications and business requirements
•Ensure that all security requirements and user authentication/authorization processes are in place
•Optimize multiuser environments
•Define/apply project development architecture
•Apply knowledge of data modeling and data access techniques
•Identify and apply reusable solutions and design patterns, as applicable
•Optimize user experience/interface designs
•Adheres to applicable enterprise development methodologies and processes (e.g., UDP, RSA, ADR, EPMO processes)
•Apply standards and best practices for designing/developing web applications
•Ensure scaling capability in web applications
•Work collaboratively with other business and technology groups as appropriate
•WEB Integrate and Test Web Applications A) Foundational
•Apply knowledge of common system and unit testing practices
•Define/implement standard testing strategies
•Create and unit test scripts and conditions
•Participate in performance testing and analyze/interpret results
•Work with appropriate groups to enable integration and functional testing
•Identify/establish benchmarking goals/parameters for performances tests
•Adheres to applicable enterprise development methodologies and processes (e.g., UDP, RSA, ADR, EPMO processes)
•Address/resolve problems and issues identified in testing
•Define/validate integration points for web applications based on system design
•WEB Deploy/Maintain Web Applications
•Apply standard deployment processes when deploying code or configuration changes
•Ensure proper application deployment and performance
•Develop/implement programming code to ensure efficient application deployment and maintenance
•Apply standard debugging techniques to resolve application code defects/issues
•Ensure that configuration or application changes to development environments have been implemented correctly
•Analyze defects identified within warranty period and develop/implement appropriate resolution
•Define/implement applicationlevel configuration management standards
•Adheres to applicable enterprise development methodologies and processes (e.g., UDP, RSA, ADR, EPMO processes)
•Work with appropriate groups to enable application deployment/maintenance
•Monitor/analyze reports of application performance and takes appropriate action
•Ensure that application fixes/changes adhere to established business requirements
•ASP / ASP.NET
•C# / C#.NET
•HTML / CSS
•Java / J2EE / Java Script, JSP
•XML
•SQL Coding
•SSAS/ SSIS / SSRS Developer
•SQL Server 2008 or higher
•Microsoft Visual Studio .NET suite
•Ajax Toolkit
•Web Applications Developer
•Web Page Layout & Design
•Application Developer
•Application Architect
•Object Oriented Concepts and Design (OOA/OOD)
•Application Security
•HIPAA Requirements
•Regression Testing
•System Design Life Cycle
•Unit and System Testing
•System Design
•Test Planning & Design
•Presentation Skills
•Active Listening
•Technical Writing
•Meetings/Agendas/Minutes
•Web Service Development
•Demonstrates understanding of applicable business processes and how they add value to the business
•Define/interpret business requirements based on knowledge of current trends in technology and products
•Translate business requirements to technical requirements
•Actively contributes to business review sessions
•Adheres to applicable enterprise development methodologies and processes (e.g., UDP, RSA, ADR, EPMO processes)
•Anticipates future business models/needs
•Demonstrates understanding of managed service products and how business logic integrates with them
•Evaluates and recommends new products/services
•Identifies emerging trends in business requirements analysis methodologies
•Ensures that nonfunctional business requirements are clearly defined (e.g., SLAs, performance requirements & guarantees)
•Evaluates security requirements obtained from business partners (e.g., functional and technical access)
•Experience level: Experienced
•Minimum 3 years of experience
•Education: No Degree Required
•ASP.NET
•C#
•SSRS Developer
•Microsoft Visual Studio
•Java
Equal Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status."
8230,web developer,Sr. React Web Developer,The Judge Group,"San Francisco, California","San Francisco, CA
 Our client is currently seeking a Sr. React Web Developer in San Francisco, CA. 
Please email updated resumes to Alaina at achristensen@judge.com."
8231,web developer,"Java/Javascript Developer (Greenwich, CT)",Interactive Brokers LLC,"Greenwich, Connecticut","IBG LLC seek a Java + Javascript developer to extend our growing market surveillance group. The successful candidate will help develop our market surveillance tool, built in Java and Vue.js.
Interactive Brokers (""IBKR""), a subsidiary of publicly-traded Interactive Brokers Group, Inc., based in Greenwich, Connecticut (NASDAQ: IBKR) is a low-cost provider of trade execution and clearing services for active traders, institutional investors, financial advisors and introducing brokers. IBKR’s premier technology provides electronic access to stocks, options, futures, forex, bonds, and funds worldwide from a single IBKR Integrated Investment account. IBKR is one of the largest online brokers by trade volume and is consistently ranked at the top of its field.
Our employees are part of a dynamic, multinational, fast-paced, results-oriented team working to provide our customers with state-of-the-art trading technology, superior execution capabilities, worldwide electronic access, and sophisticated risk management tools.
Our headquarters are in Greenwich, CT, USA. IBKR has offices in the United States, Canada, the United Kingdom, Switzerland, Hungary, Estonia, Russia, India, Hong Kong, China, Japan and Australia.
IBKR is a member of NYSE, FINRA, and SIPC. Interactive Brokers Group brokerage affiliates are regulated by securities and commodities agencies around the world.
Click 
 to view a short video with a few words from current Interactive Brokers employees.
For more information, please visit"
8232,web developer,Backend JavaScript Developer,Apex Systems,"Milwaukee, Wisconsin 53202","Our great Fortune 500 client here in Milwaukee has an immediate opening for a Backend JavaScript Developer! If you're interested in this opportunity, please apply with your resume to Erin at enaumann@apexsystems.com.
We are seeking talented backend JavaScript developers to build the future for products.
This Role
This position will be critical in helping us establish our internal application integration capabilities using GraphQL NodeJS based applications.
This Role Will Have Three Components - 
Responsibilities:
Technologies We Use
Skills & Requirements
Nice to have:
EEO Employer
Apex Systems is an equal opportunity employer. We do not discriminate or allow discrimination on the basis of race, color, religion, creed, sex (including pregnancy, childbirth, breastfeeding, or related medical conditions), age, sexual orientation, gender identity, national origin, ancestry, citizenship, genetic information, registered domestic partner status, marital status, disability, status as a crime victim, protected veteran status, political affiliation, union membership, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at 
 or 844-463-6178."
8233,web developer,Full-stack web developer-.Net Developer-JavaScript-SQL,CyberCoders,"Wenatchee, Washington 98843","If you are a Full-stack web developer-.Net Developer-JavaScript-SQL with experience, please read on!
Summary/Objective 
This Software Developer position is responsible for creating, maintaining, and supporting a variety of software applications ranging from critical enterprise systems to progressive web apps. This position is for a full-stack web developer with a mastery of the Microsoft development tools and technologies for a web UI and SQL server backend. 
Essential Functions
Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.
1.Defines solutions by developing documentation, flowcharts, layouts, diagrams, charts, code comments and clear code.
2.Assumes responsibility for the maintenance, support, testing, documentation, and development of applications and SQL Reports.
3.Analyzes user requirements and business needs, designs and documents formal solutions, develops plans and procedures, and manages implementation of new and/or enhanced applications. Assumes the role of a Business Analyst interacting when interacting with stakeholders. 
4.Works closely with the CIO to identify risks and to provide accurate time and cost estimates.
5.Develops integrations with existing software.
6.Architects and prototypes proof of concept applications.
7.Architects, prototypes, and deploys modular libraries for the adoption of new technologies that benefit the company and the software development team.
8.Sets up and utilizes a quality assurance environment and documents formal testing. 
9.Communicates project and task progress to manager and other team members.
10.Provides support to the I.T. department and corporate office as required.
11.Enforces policies, procedures, coding standards, and quality assurance best practices. Recommends changes in policies and procedures.
12.Develops solutions by studying information needs, conferring with users, studying systems flow, data usage, and work processes; investigating problem areas; following the software development lifecycle.
13.Prepares and installs solutions by determining and designing system specifications, standards, and programming.
14.Assumes responsibility for managing development efforts, including outsourced development. 
15.Acts as the project manager on smaller projects
16.Provides mentoring to junior developers/ I.T. Staff as required and takes direction and mentoring from senior I.T. staff. 
17.Other duties may be assigned
Competencies
""Technical Competencies:
oC# and ASP.NET 4.0 and up
oAjax and Web Services
oJavaScript and jQuery
oHTML and CSS
oVisual Studio 2013 and up
oSQL Server Management Studio 2012 and up
oSQL Server Database 2012 and up
oSQL Server Reporting Services
oAndroid development knowledge is a plus
oTableau BI knowledge is a plus
oVisio or other modeling software
""Demonstrated experience developing enterprise systems and web applications
""Demonstrated experience designing databases and creating tables, views, complex queries, user stored procedures, functions, and triggers
""Able to provide excellent documentation and time records.
""Ability to communicate ideas in both technical and user-friendly language.
""Ability to effectively prioritize and execute tasks in a high-pressure environment.
""Strong customer-service orientation and a professional demeanor.
""Excellent written, verbal and interpersonal communication skills.
""Enthusiastic and willing to work in a team-oriented, collaborative environment.
""Highly self-motivated and directed.
""Keen attention to detail
""Business Analyst and Project Management competencies with a demonstrated knowledge of Earned Value metrics in Project Management.
 
Education 
 Experience 
""Master's Degree in Computer Science or related field; or a technical degree plus either MCPD (Microsoft Certified Professional Developer) Certification or 10 years relevant software development experience.
""5 years of relevant work experience
- SQL
- JavaScript
- .NET Developer
- Full-Stack Web Developer
- Asp.Net 4.0
- C#
- HTML
- CSS
- Visual Studio 2013
- Tableau BI
So, if you are a Full-stack web developer-.Net Developer-JavaScript-SQL with experience, please apply today!"
8234,web developer,Web Developer- Senior (1),The Judge Group,"Dallas, Texas","Dallas, TX
 Our client is currently seeking a Web Developer- Senior (1)"
8235,web developer,"Web Engineer - DotNetNuke(DNN), C#/.NET, SQL",CyberCoders,"Baltimore, Maryland 21201","If you are a Web Engineer with 5+ years of experience, please read on!
We are located in Aberdeen, MD  just a short 25min train ride from Baltimore and we are looking for a new member for our IT team. Providing development support from designing, coding and modifying websites, from layout to functions. The Web Engineer will strive to create visually appealing sites that feature user-friendly design and clear navigation. This full-time benefited Web Engineer supports developing new web applications and enhancing existing web applications that promote effective information transfer between business systems.
- Remote flexibility
- Join a growing team creative technology visionaries that value creative input!
- Be thought leaders and share ideas openly
- Have fun and do great work
- Competitive salary
Identifying and preventing technical problems that could cause disruption to business activities and performing systems and business function analysis in support of business areas. Working within a team, the Web Engineer implements and maintains the smooth operation and physical design of databases, continuously integrates new features and maintains web applications.
At least 3 years of experience with:
- NET/C# web development
- DotNetNuke(DNN) and Evoq
- Microsoft SQL Server (administration, tuning, and SQL)
- HTML/CSS and JavaScript
- Experience in writing and consuming web services WSDL, SOAP and XML
Strong Nice to have experience:
- Drool rule management
- Vacation/PTO
- Paid Holidays
- Teleworking with required one day a week on-site work.(After first 3-6months Onsite)
- Medical
- Dental
- Vision
- Bonus
- 401k
So, if you are a Web Engineer with experience, please apply today!
Security Clearance will be needed - therefore, only US citizens can be considered."
8236,web developer,Senior React Developer (JavaScript / REST),Hays,"New York, New York","Senior React Developer (JavaScript / REST) - Perm - New York, NY - $140,000-$150,000 
The end client is unable to sponsor or transfer visas for this position; all parties authorized to work in the US without sponsorship are encouraged to apply.
A Software Company is seeking a Senior React Developer (JavaScript / REST) in New York, NY. 
Role Description
Hays is recruiting for a React Developer who will work with local and offshore development, designers, and QA team members to develop a best of breed FinTech application. The agile team works iteratively to develop the web and mobile user interfaces for a complex application that allows advisors and their clients to transform their financial investment engagement to a digital experience. The person taking the position will be responsible for working collaboratively in a highly dynamic and fast paced environment.
Skills & Requirements
* 4+ years experience developing in JavaScript browser-tier applications
* Strong experience developing React (2+ years)
* Experience with any other framework (Angular 2.0, Vue.js) and/or JQuery
* Strong experience with REST/GraphQL and other API mechanisms
* Experience developing hosted client server applications (3+ years)
* Experience consuming services with an emphasis on REST services and message based architecture
* Strong object oriented design skills and producing well-engineered design
* Ability to quickly debug complex issues with a variety of system debugging tools
* Ability to grasp difficult concepts, large architectures, and sophisticated designs quickly
* Experience with configuration management
* Proven track record successfully being a member of an agile development team
* Strong knowledge retention capabilities
* Extremely strong written and verbal communication skills
* Teamwork and the ability to interact and communicate successfully with business partners, technology team, offshore staff, and professional services.
* Strong innovation, creativity, and problem-solving skills
* Strong estimation skills providing accurate estimates with defined risks and planned mitigations
* Ability to effectively participate in technical discussions and work toward solutions to achieve business needs
* Ability to multi-task, context switch, and succeed in a fast paced, dynamic environment
Why Hays?
You will be working with a professional recruiter who has intimate knowledge of the Information Technology industry and market trends . Your Hays recruiter will lead you through a thorough screening process in order to understand your skills, experience, needs, and drivers. You will also get support on resume writing, interview tips, and career planning, so when there's a position you really want, you're fully prepared to get it. 
Nervous about an upcoming interview? Unsure how to write a new resume?
Visit the Hays Career Advice section to learn top tips to help you stand out from the crowd when job hunting. 
Hays is an Equal Opportunity Employer.
Drug testing may be required; please contact a recruiter for more information."
8237,web developer,Full Stack JavaScript Developer,Genesis10,"Charlotte, North Carolina",
8238,web developer,PHP Developer,Randstad Technologies,"Wilmington, North Carolina 28401","If you are a mid or senior level PHP Developer who has always wanted a job where you could live and work at the beach then this is your dream job.  This is a direct hire (Full Time) opportunity.  You will be a member of  a diverse team and look forward to coming to work everyday.  The company is very stable after having been around almost 40 years with an exciting product line.
We care about our employees, community, and customers. We understand the importance of work/life balance and create a positive, fun environment with a casual dress code and minimal meetings for developers.
•We understand how important professional development is. Here, you'll have the opportunities and support to dive into interests and explore new methods. We're open to fresh ideas, new technologies, and learning together.
•Our facility is unique. It's a renovated, open-concept, historic building which features a gym, basketball court, ping-pong, and team oriented activities throughout the year.
Participate in all aspects of software development by contributing to the design, architecture, development, documentation, and testing of our system.
- Develop code for internal systems as well as our customer-facing websites.
- Contribute to new system development, while also participating in the maintenance and conversion of our existing codebases.
- Collaborate and communicate with technical and non-technical personnel.
Experience building database-driven PHP applications is a must.
- Any additional experience with the following: Laravel, MySQL, Postgres, JavaScript, JQuery, VueJS, Bootstrap, HTML, CSS, Amazon Web Services (EC2, S3, SES, SNS, RDS, Elasticache, etc) -
Creative, business minded, passionate about PHP development, great personality, team oriented mentality
- Any additional experience with some of the following: Laravel, MySQL, Postgres, JavaScript, JQuery, VueJS, Bootstrap, HTML, CSS, Amazon Web Services (EC2, S3, SES, SNS, RDS, Elasticache, etc) -
Equal Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status."
8239,web developer,Web Designer,Apex Systems,"Redmond, Washington 98052","Apex Systems is partnering with a AAA Game Studio in Redmond to hire a Web Designer to take this Studio’s unique visual style and help bring it to life on the web.  We are seeking a seasoned Web Designer who is passionate about delighting users and will help lead future experiences for our Minecraft web properties.  This role’s primary responsibilities will be collaborating with business leaders, partnering with other studio creative leads, and engaging with engineering teams to create interactive web designs utilizing the game’s visual style. 
Our sites are viewed by millions of fans around the globe and we hope you’re the creative problem solvers that will help delight our community of players and fans.  The key to this role is the ability to inspire, collaborate, communicate and design experiences with a team passionate about bringing world class web design solutions to life.
Qualifications
Bonus:
Portfolio must include:
Bonus:
Bare minimum:
The ideal candidate should be:
Daily responsibilities:
EEO Employer
Apex Systems is an equal opportunity employer. We do not discriminate or allow discrimination on the basis of race, color, religion, creed, sex (including pregnancy, childbirth, breastfeeding, or related medical conditions), age, sexual orientation, gender identity, national origin, ancestry, citizenship, genetic information, registered domestic partner status, marital status, disability, status as a crime victim, protected veteran status, political affiliation, union membership, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at 
 or 844-463-6178."
8240,web developer,Senior JavaScript Engineer,Apex Systems,"Pittsburgh, Pennsylvania 15222","This job is an integral member of an agile software engineer team responsible for building scalable software applications across all digital channels to serve our customers. The incumbent will be responsible for taking an enterprise-wide, architectural view of the solutions and the technical execution of products using the technical stack that best meets the needs of the platform. The incumbent, and team, will be involved in every aspect at part of the software application build process from idea generation, business analysis, technical design and software development using the latest technologies and design patterns.
EEO Employer
Apex Systems is an equal opportunity employer. We do not discriminate or allow discrimination on the basis of race, color, religion, creed, sex (including pregnancy, childbirth, breastfeeding, or related medical conditions), age, sexual orientation, gender identity, national origin, ancestry, citizenship, genetic information, registered domestic partner status, marital status, disability, status as a crime victim, protected veteran status, political affiliation, union membership, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at 
 or 844-463-6178."
8241,web developer,Front Eng Web Developer,The Judge Group,"Palm Harbor, Florida","Job # 664385
POSITION: Front-End Web Developer
LOCATION: Palm Harbor Area Zip 34685
SALARY: $70-90K
STATUS: Permanent Full Time with Benefits
HIRING: No Sponsorships/Visas or Transfers
EXPERIENCE: 3 + Years Experience with Front-End Development - Visual Studio, C#, REST API, SQL, Angular JS / Razor 
RELOCATION: Local Only
 
EXAMPLE OF DUTIES
You will be working on a fast paced software development team under the supervision of the software development manager. Taking a concept or design and developing it quickly and effectively.
 
Job Requirements: Essential Duties and Responsibilities
Build, test and maintain custom web applications 
Custom module development as needed to complete projects requirements
Work with other members of the team on problems, but also work individually as required by the project.
Passion for writing fast and maintainable custom PHP and JavaScript/jQuery while ensuring backend performance best practices.
Occasional advanced HTML assistance for content managers and advanced email blast builds that require more knowledge of HTML.
 
Required / Skills:
Front End AngularJS/Razor
Javascript & jQuery (any other JS frameworks are bonus)
Ability to interact with a diverse group of people
Excellent organizational skills; manage multiple long-term projects along with often urgent smaller tasks
Ability to estimate and plan programming tasks
Professional, yet personable demeanor with excellent communication skills.
Ability to explain complex programming tasks to clients in an approachable way.
A positive mental outlook.
jQuery / Javascript
Shopify
Preferred
 
Database experience (MySQL/MS SQL).
Linux configuration experience.
Knowledge of best practices to optimize backend performance.
Bachelor's degree or higher. (Experience and passion are more important, and being a constant self-educator is essential.)"
8242,web developer,Web Developer,The Judge Group,"St. Louis, Missouri","St. Louis, MO
 Our client is currently seeking a Web Developer on along term contract basis in St. Louis, MO."
8243,web developer,Full Stack Developer (Java/Javascript),Randstad Technologies,"Providence, Rhode Island 02904","•All phases of software engineering including requirements analysis, application design, and code development and testing
•Designing reusable Java components, frameworks and libraries
•Working closely with architecture group and driving solutions
•Troubleshooting production support issues post-deployment and drive solutions
•Demonstrating substantial depth of knowledge and experience Java development UNIX, SQL, RDBMS, Hbbase, Hive, Sqoop, Pig
•8+ consecutive years in the software engineering profession
•3+ years hands-on expertise with UNIX shell scripts and commands
•3+ years hands on expertise with SQL writing queries and RDBMS 
•Deliver professional level technical work in support of the development of company products, tools, platforms and services, typically for an external customer or end user
•Operates within established methodologies, procedures, and guidelines
•Applies knowledge of principles and techniques to solve technical problems
•Works closely with other functions to understand customer needs and to develop product roadmaps
•Works with less structured, more complex issues
•Be an active participant on the Scrum team
•Utilize solid development skills and gain an understanding of software architecture
•3+ years of experience in the software engineering profession
•1+ years of Java development experience
•Experience working with JavaScript frameworks (ideally Angular)
•Experience working with Hibernate
•Agile development methodology experience
•Bachelor's degree or equivalent work experience
•Experience working with clinical data (and / or clinical standards i.e. HL7, FHIR, CCD)
•Experience working within the Spring / SpringBoot framework
•Ability to work in a fast paced, fluid environment while maintaining adherence to standards and best practices
•Experience with Cloud technologies
•Familiarity with DevOps practices
•Health care industry experience
Equal Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status."
8244,web developer,Full Stack JavaScript Developer,Randstad Technologies,"Charlotte, North Carolina 28255","•Full Stack JavaScript developer, with passion for innovation and solutions.
•We are looking for a passionate full stack JavaScript developer to join our fast growing React / Node.js project.
•The project is rapidly gaining exposure. It has the potential to be used across the enterprise a top financial institution (+25K potential user base).
•The candidate's primary focus will be developing new features for our modern web application.
•They will get exposure to an ""agile-centric"" delivery model, while leveraging modern / innovative JavaScript approaches.
•A candidate who is driven, innovative and has passion for elegant technical solutions will thrive in this role.
•Strong passion for delivering technical solutions to business problems
•Understand and mindset of Agile software delivery (Ability to adapt to continually changing priorities)
•Team player who understands the importance of team work and collaboration
•Passion for delivering new approaches and challenging the ""status-quo""
•Hungry to learn learning and always in search of continuous improvement
Technical Skills:
•Mongo Db experience is mandatory.
•Core Java
•Spring Boot
•IoC/DI using Spring Integration
•Spring Cloud
•JDBC and Hibernate
•Strong proficiency in the following JavaScript development tools:
•ReactJS (or Angular, VueJS)
•Node.js
•Express
•UI Frameworks (Bootstrap, Semantic UI)
•ES6/ES7
•Openshift, Docker or Kubernetes (nice to have)
•Familiarity with RESTful APIs
•Familiarity with code versioning tools (GIT, BitBucket, Jenkins and Sonarqube for CI and Code Quality
•Testing methods and tools Junit, Mockito and Karma
•Experience with working with various data structure (JSON)
•Understanding of modularized / service oriented architecture
•General ""Technologist"" who is not intimidated by new approaches and innovation
Equal Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status."
8245,web developer,JavaScript Engineer,Genesis10,"Milwaukee, Wisconsin",
8246,web developer,Instructional Designer (IDS / Web),Hays,"Orlando, Florida","Instructional Designer (IDS / Web) - CTP - Orlando, FL - $50.00-$60.00/hr 
The end client is unable to sponsor or transfer visas for this position; all parties authorized to work in the US without sponsorship are encouraged to apply.
Seeking an Instructional Designer (IDS / Web) in Orlando, FL. 
Role Description
The Instructional Designer III is responsible for leading a team in the design of blended learning materials for a variety of delivery methods, including instructor-led, computer-based, web-based, and mobile training.
* Lead a team in the design of blended learning materials that include sound instructional design methodology, appropriate training strategies, and participant activities for small and large groups.
* Lead the development of engaging training materials for a variety of delivery methods, including instructor-led, computer-based, web-based, and mobile training.
* Under the direction of the Project/Program Manager, provide daily supervision to ensure project goals and budgets are being met.
* Assist Project Manager in recruiting and hiring staff for project when internal resources are not sufficient.
* Research and identify data sources for instructional material development and additional information needed for instructor and participant materials.
* Develop evaluation tools for the assessment of training needs and products.
* Direct efforts of project team, coach team members, provide frequent feedback on performance.
* Train team members in Instructional Systems Design (ISD) methodology.
* Develop solutions to complex problems through the use of ingenuity and innovation.
* Perform work without appreciable direction.
* Scale design efforts to meet production timelines and budget.
* Direct the production of media.
* Work with Subject Matter Experts (SMEs) to acquire supporting materials.
* Keep abreast of training and development research: learning theory, motivation theory, and new materials, methods, and techniques.
Skills & Requirements
* Bachelor's Degree in Instructional Design, Education-related Discipline or I/O Psychology with 12+ years of direct ISD experience or MA/MS in Instructional Design, Education-related Discipline or I/O Psychology and 10+ years of direct ISD experience. The degree may be waived if equivalent, extensive related experience and/or certification can be demonstrated.
* Functional experience with authoring software is Required, such as Evolution, Impression, Captivate, Dreamweaver, etc.
* Proficiency in Microsoft Word 
* Experience working with Military personnel 
* Experience using established methodologies in all stages of the instructional design process, including needs assessment, analysis, design, development, implementation, and evaluation (i.e., ADDIE Model)
* Experience developing courseware outlines, storyboards, graphic requests, onscreen lessons, instructor guides, trainee guides, test questions, and assessments 
* Superior time management and organizational skills 
* Strong written and presentation skills
* Strong quality assurance/editing skills 
* An active or active within the last 24 months Secret Security Clearance is Strongly Preferred
Why Hays?
You will be working with a professional recruiter who has intimate knowledge of the Information Technology industry and market trends . Your Hays recruiter will lead you through a thorough screening process in order to understand your skills, experience, needs, and drivers. You will also get support on resume writing, interview tips, and career planning, so when there's a position you really want, you're fully prepared to get it. 
Additionally, this position is a contract role where Hays offers you the opportunity to enroll in full medical, dental or vision benefits.
* Medical 
* Dental 
* Vision 
* 401K 
* Life Insurance ($20,000 benefit)
Nervous about an upcoming interview? Unsure how to write a new resume?
Visit the Hays Career Advice section to learn top tips to help you stand out from the crowd when job hunting. 
Hays is an Equal Opportunity Employer.
Drug testing may be required; please contact a recruiter for more information."
8247,web developer,"Web Engineer - DotNetNuke(DNN), C#/.NET, SQL",CyberCoders,"Baltimore, Maryland 21201","If you are a Web Engineer with 3+ years of experience, please read on!

We are located in Aberdeen, MD  just a short 25min train ride from Baltimore and we are looking for a new member for our IT team. Providing development support from designing, coding, and modifying websites, from layout to functions. The Web Engineer will strive to create visually appealing sites that feature user-friendly design and clear navigation. This full-time benefited Web Engineer supports developing new web applications and enhancing existing web applications that promote effective information transfer between business systems.
- Remote flexibility
- Join a growing team creative technology visionaries that value creative input!

- Be thought leaders and share ideas openly

- Have fun and do great work

- Competitive salary
Identifying and preventing technical problems that could cause disruption to business activities and performing systems and business function analysis in support of business areas. Working within a team, the Web Engineer implements and maintains the smooth operation and physical design of databases, continuously integrates new features and maintains web applications.
At least 3 years of experience with:

- NET/C# web development

- DotNetNuke(DNN) and Evoq

- Microsoft SQL Server (administration, tuning, and SQL)

- HTML/CSS and JavaScript

- Experience in writing and consuming web services WSDL, SOAP and XML



Strong Nice to have experience:



- Drool rule management
- Vacation/PTO
- Paid Holidays

- Teleworking with required one day a week on-site work.(After first 3-6months Onsite)

- Medical

- Dental

- Vision

- Bonus

- 401k
So, if you are a Web Engineer with experience, please apply today!"
