id,job-query,title,company,location,description
8928,database administrator,Customer Service Call Center Representative,Aventus Health,"ORLANDO, Florida 32817","Job Type: Full-time
 
Education:
 
Work authorization:
 
Work Location:
 
This Company Describes Its Culture as:
 
Schedule:
 
Benefits:"
8929,database administrator,SQL Data Developer,The Maxis Group,"Phoenix, Arizona 85007","Develop high-performance code using T-SQL and C#  in SQL Server 2017 environment, including writing stored procedure, functions, triggers, and SSIS packages.
Advanced knowledge of T-SQL, SSIS, SSRS, and ETL processing, including the ability to remediate issues with complex SQL queries.
Development and implementation of new and existing database solutions
Create SSIS projects and packages to perform ETL related tasks and prepare SSIS projects for deployment
Design database import/export processes used to generate client data warehouse deliverables
Create and maintain conceptual, logical, and physical database models
Managing and versioning database projects using Azure DevOps
Analyze, define and document system requirements for data, workflow, logical processes, interfaces with other systems, auditing, reporting requirements and production configuration
Datawarehouse design principles
Assist with the debugging and optimization of SQL queries, stored procedures and overall database programming.
Participates in integrating activities with other IT departments for successful implementation and support of project efforts
 
Skills
3 Years of experience in Windows
1 year of experience in Powershell
3 years of experience in Visual Studio/C#/VB
3 years of experience in SSIS
3-5 years of experience in TSQL / SQL Server
5 years of experience in MS SQL Server 2012-2017
3 years of experience in SQL Server Management Studio (SSMS)
3 years of experience in Visual Studio 2012-2019 (WIth SSDT) - AZURE DEV OPS (Source Control Management)
2 years of experience in .NET Framework
2 years of experience in Waterfal Model
2 years of experience in Agile/SCRUM
3 years of experience in AZURE DEV OPS - Running Unit Tests, Task Management (TFS)"
8930,database administrator,Civil litigation Legal Secretary,US Tech Solutions,"Oakland, California","US Tech Solutions is seeking a “Civil litigation Legal Secretary” for 3 Months Contract position in Oakland, CA
:
:
 
Your talent, our opportunities - This is the premise behind US Tech Solutions.
You have the skill we have the opportunity. As a team, we work passionately for you to get the right career opportunity across industry verticals and functions. For past sixteen years, leading Global
Companies and Fortune 500 come to us to get the right talent. Whether you want to work as full-time, contractor or part-time, technical or non-technical our talent consultants will connect with the right career opportunity globally.
Connect with our talent team today.
USTECH was founded in 2000 by Manoj Agarwal. Today, we are a global firm offering talent solutions to 150 customers including 20% of Fortune 500 across Financial Services, Healthcare, Life Sciences, Aerospace, Energy, Retail, Telecom, Technology, Manufacturing, and Engineering. We are headquartered in New Jersey with 40 global locations across the USA, Canada, Europe, and India. Deloitte has recognized USTECH as one of the fastest growing private businesses for the past five consecutive years and INC 500 for the past three. We have also been rated “The Top Business in the US"" by Diversity Business since 2011. To learn more about how US Tech Solutions visit our website: www.ustechsolutions.com.
Apply: Interested candidates are requested to send their resume to"
8931,database administrator,"Temp to Perm Executive Personal Assistant, construction firm","Beacon Hill Staffing Group, LLC","Queens, New York","Established High End Construction firm headquartered in Long Island City, Queens seeks to hire a dynamic Temp to Perm Executive Personal Assistant to its Founder & CEO. The Assistant will work to effectively manage and execute on the CEO's daily activities. The firm services exclusive, high-net-worth and high-profile clientele, and is known for its concierge-level service, unparalleled quality, and integrity. Responsibilities will include managing a complex calendar, arranging domestic and international travel for CEO and family members, preparing detailed trip itineraries, tracking incoming emails and other correspondence, management of company contact databases, generating appropriate reports, processing CEO expense reports, conducting industry research, providing marketing support as needed, management of family residences, travel and appointments, and other tasks as they arise. This is a fantastic opportunity for a demonstrated Executive Assistant who is looking to gain exposure at the CEO level. The ideal candidate will have 3 + years' experience as an Executive or Personal Assistant, be organized, have excellent written and oral communication skills, keen attention to detail, flexibility in scheduling and willingness to work overtime as requested, resourceful, ability to analyze complex situations and exercise common sense and judgment, have a proactive nature and be positive force in the office. Hours are Monday - Friday 8:00am/8:30am - 5:30pm with the ability to be on call. Candidates must be comfortable with being accessible at night and on the weekends.  Salary is $70K - $85K with bonus potential and a robust benefits package.
Beacon Hill is an Equal Opportunity Employer that values the strength diversity brings to the workplace. Individuals with Disabilities and Protected Veterans are encouraged to apply.
Company Profile:
Founded by industry leaders to set a new standard in search, career placement and flexible staffing, we deliver coordinated staffing solutions with unparalleled service, a commitment to project completion and success and a passion for innovation, creativity and continuous improvement.
Our niche brands provide direct hire, executive search, temporary staffing, contract consulting and temp/contract-to-hire solutions to emerging growth companies and the Fortune 500 across market sectors, career specialties/disciplines and industries.  Over time, office locations, specialty practice areas and service offerings will be added to address ever changing constituent needs.
Learn more about Beacon Hill Staffing Group and our specialty divisions, Beacon Hill Associates, Beacon Hill Financial, Beacon Hill HR, Beacon Hill Legal, Beacon Hill Pharma and Beacon Hill Technologies by visiting 
. 
We look forward to working with you.
Beacon Hill. Employing the Future (TM)"
8932,database administrator,Programmer Analyst IV,"Aleknagik Technology, LLC","Rock Island, Illinois 61201","Provide expert level services to customize, maintain, and deploy enterprise level SharePoint and ASP.NET solutions. Design, develop, maintain, and modernize database driven web applications. Candidate will be assigned design, architecture, and programming tasks. Tasks must be evaluated and a level of effort and completion date provided. Must be able to plan for and implement new technologies as they become available in the IT environment. Communicate effectively with management, team members, and customers. Attention to detail, customer service oriented, and creative problem-solving capabilities required. Respond quickly and effectively to task requests that require a very short turn-around. Maintain current skill set to grow with emerging technologies used in business automation solutions.
 
Technical Requirements:
Analysis, Architecture, and Consultation:
Performs other duties as assigned or required.
A Bachelor's degree in Computer Science, Information Technology or equivalent 
five (5) years of progressively complex information technology and/or application programming experience; 
equivalent combination of education, training and experience. Experience must include significant work with application programming.
 
Required to work outside the traditional work schedule. Maybe called out to work off-shift for on-call or emergency situations.  An Interim Secret Clearance is required prior to confirmed full time employment.
 
The following demands are representative of those that must be met by an employee to successfully perform the essential functions of this job. This position requires persistent repetitive movements of the hands, wrists and fingers and the ability to sit for long periods of time."
8933,database administrator,Quality Assurance Engineer,"Talascend, LLC","Hamilton, New Jersey","We thank all applicants for their interest.  However, only those qualified individuals who closely meet the qualifications of this position will be contacted.  The details of the position are only a summary; other duties may be assigned as necessary.  
If you are interested in other positions with Talascend, please visit our website at www.talascend.com. 
Talascend is proud to be an Equal Opportunity Employer M/F/Disability/Veteran."
8934,database administrator,GIS Developer,Convex Technologies,"Walnut Creek, California 94595",
8935,database administrator,5DX Technician/Programmer,"VM Services, Inc. (member of the Venture Group of Companies)","Newark, California 94560",
8936,database administrator,Computing Systems Supervisor (CSS) Manager,Connexions Data Inc.,"Herndon, Virginia","The Computing Systems Supervisor leads a technical team of systems administrators, VDI engineers, and other engineers to maintain and enhance the information system(s). This supervisor ensures that the information system(s) is/are operating at peak performance is constantly assesses the technology for gains of effectiveness, efficiency, or both. This manager also assists with the design, engineering, and architectural recommendations for the information system(s). The ideal candidate for this position. Has 10+ years of experience in the systems engineering discipline Has a strong working knowledge of how modern organizations operate within IT service management (ITSM) frameworks, especially ITIL v3 Has familiarity with implementing DoD/DISA STIGs Has familiarity with related KPIs, SLAs, and the RCA process Understands how to use technology to reduce cost and drive business results Is a life-long learner and insatiably curious Passionate about developing themselves as well as their teams Thrives in a fast-paced work environment with competing priorities and high-visibility projects Is a natural leader of people, able to bring out the best in others and find ways to motivate and inspire teams to deliver their best Is hyper organized – so much that others regularly compliment him/her on his/her organization Has undeniable attendance, punctuality, and reliability Is able to act as the ""right hand” of a senior leader Has a can-win, must-win personality."
8937,database administrator,Lead SDET (Software Development Engineer in Test),Quantum Vision,"Rockville, Maryland 20854","Quantum Vision provides quality, business-aligned technology solutions to help our clients grow and prosper in an ever-evolving marketplace. Founded by former Big 4 executives and ERP specialists, we leverage enterprise experience and industry expertise to deliver a range of IT solutions to clients operating in different industries.
From software application and product development, to application management, to systems and technology integration services, Quantum Vision helps our clients respond to new challenges and opportunities with proven, practical strategy. Our flexible approaches are driven by our core principles: we value lasting relationships that foster mutual success, and are committed to empowering our clients through innovation and integrity.
For the 5th time, Quantum Vision has made the list of the fastest-growing private companies in America. We're delighted to have been included in the Inc. 5000 list for (2017,2016, 2015, 2014, and 2013).
  
If you are available and comfortable with below requirement please submit your updated Resume, Full Name: Contact Number: Work authorization : Expected hourly rate: Current location.
  
Send resumes to srinivas(at)quantumvision(dot)com
  
 
 Rockville, MD
 3+ years contract 
 1
 round Phone, 2
 round in-person for locals or skype for non-locals
  
The main function of a Software Development Engineer in Test (SDET) is to write code to develop and execute software test plans to identify software problems and their causes. This is a Software Engineering position involving hands-on coding to create frameworks.
Looking for Developer (Fullstack that can Test). Looking for a Tester that can Develop. 50/50 
Core Java Skills, Write Code , Testing Mindset - Break stuff, fix stuff, comfortable using testing tools. User Interface skills, Selinium, Web Application Skills 
Computer Science Degree - Must 
 
     Write java code to automate the test of business layer or data layer applications
     Execute test plans, scenarios, scripts or procedures
     Test system modifications to prepare for implementation
     Develop testing programs that address areas such as database impacts, software scenarios, or usability
     Document software defects, using a bug tracking system, and report defects to software developers
     Identify, analyze and document problems with program function, output, online screen or content
     Monitor bug resolution efforts and track successes
     Create or maintain databases of known test defects
     Plan test schedules or strategies in accordance with project scope or delivery dates
 
 
     Coding experience (Need experience on test frameworks/ Web Development experience/Web Services)
     Ability to write core code, outside of using a tool, like Selenium
     Core Java or C# skills to code/automate testing for business layer or data layer (back end) testing
     Strong backend or data knowledge with SQL and/or PLSQL
     Solid understanding of algorithms, data structures and software testing
     Junit, Selenium, TestNG, SoapUI, JMeter, JProfiler, Protractor/Karma/Jasmine, Mockito, Easymock/ Powermock/JMock
     CI/CD, Maven, Git, Jenkins, Gradle, SVNS, Chef, Puppet, CI/continuous integration
     AWS/Angular/EMR/JavaScript  
  
  
Regards,
Srinivas Sagar
 
Email: 
Direct: (301) 560     0998
Desk : (301) 560-0556
Fax : (301) 637     3337 
 
  2017, 2016, 2015, 2014 & 2013 Inc. 5000 America's Fastest-Growing Private Companies 
Your Referrals are always Appreciated with Great Referral Bonuses! You can also visit our website, 
 . It will help you learn more about us.
**NOTE: If this email message has reached you in error and if you do not wish to receive similar messages in future, please reply with ""REMOVE"" in the subject line. We apologize for any inconvenience caused."
8938,database administrator,SATCOM Planning Support,PROSOFT,"Norfolk, Virginia 23551","If everything you care about depends on your job security then PROSOFT is 
 place to be. PROSOFT employees stay with our company for an average of 9 years. Now that’s stability you can bank on. If you’re looking for better skill fit, advancement opportunity, educational reimbursement, or just a friendlier place to call home….think PROSOFT….a place where you’re recognized and appreciated for your contributions.
 
 
 
Selected candidates must be able to obtain a 
All candidates selected will be subject to a security background investigation.
 
Please visit our website, 
 for all up to date listings of all Open and Available Positions.
Professional Software Engineering, Inc. (dba PROSOFT) has completed its acquisition of MYMIC, LLC (MYMIC). Effective 1 June 2019, MYMIC became a wholly owned subsidiary of PROSOFT. PROSOFT and MYMIC leadership have been colleagues for many years, and the acquisition was a logical and desired action by both parties.” Both PROSOFT and MYMIC support a number of DoD customers with considerable expertise in Information Technology, Training Development, and Modeling and Simulation. By leveraging their combined experience, customer base, and capabilities, both companies will be able to pursue new opportunities. Combined, MYMIC and PROSOFT have been in business for over 50 years, and with your support we can enjoy another 50 years of success!
The recruitment, testing and hiring of all personnel will be without discrimination against any individual with regard to race, color, religion, gender, national origin, gender identity, disability, or protected veteran status.  Attempts will be made to contact known sources of minority and women potential applicants so as to maximize the participation of such applicants."
8939,database administrator,Technical Writer,APC,"Greenville, North Carolina",
8940,database administrator,Healthcare Director of Clinical Research,Clinical Management Consultants,"Los Altos, California","A fantastic and unique career opportunity for Director of Clinical Research is now available with a prestigious and expanding non profit Acute Care Hospital in beautiful, coastal and warm San Francisco Bay Area. If you are ready for new exciting challenges in your career while collaborating with brilliant and passionate healthcare professionals, look no further!
 The Director of Clinical Research will join a nonprofit organization that has served communities in the Silicon Valley Area for more than 50 years. The hospital strives to provide superlative care by focusing on patients’ needs, rather than on shareholders’ demands, and by incorporating the latest, proven medical technology and attracting the best medical staff and affiliated physicians.
 The Director Clinical Research will advance clinical excellence through the development and support of evidence based practices and quality improvement efforts. The Clinical Research Director will develop and oversee the Research efforts to include working with physicians and employees interested in conducting research and oversee the evaluation of clinical trials. 
 The Director of Clinical Research will enable and facilitate research while providing the infrastructure to ensure the research is conducted in accordance with all governing laws and regulations. This position requires an in-depth knowledge of the ethical conduct of research, research site practices, and federal regulations. Manages day to day activities required to facilitate clinical research implementation. 
 The Clinical Research Director will collaborate with direct care clinical nurses, CNS, educators, clinical leaders and staff to create an ongoing road map for evidence based healthcare to include annual, measurable goals, and clinical practice guideline review. Leads and directs research review activities and project coordination, is a member of the Institutional Research Board (IRB). MA/MS degree. PhD or DNP in Nursing, epidemiology, statistics or health services research or related field preferred. Minimum seven (7) years’ experience in research activities with competence in major statistical software analysis, program languages and data base management.
 For more than 50 years, the Hospital has been a destination for ambitious job-seekers as well as patients, thanks to a unique combination of cutting-edge technology, outstanding patient care and a sense of community that extends way beyond the hospital grounds. As an independent, locally governed, not-for-profit hospital, we enjoy a unique environment and have a long history of contributing to the health and well being of this community. Join the team now!"
8941,database administrator,Bank Funding Associate (Queue),"PMA Financial Network, Inc./Forecast5 Analytics, Inc.","Naperville, Illinois 60563","The Bank Funding Associate contacts banks to maintain current relationships, provides funding capacities and rates, with a primary focus on certificate of deposit investment process and other operational tasks in Bank Funding Department.
Consistently demonstrates exceptional internal and external service with clients, along with the core values: Integrity, Commitment and Performance.
Spearheads exceptional, long lasting client relationships and achieve revenue goals.  
Steward of compliance, coordinates with company staff to gather, analyze, summarize, and prepare recommendations and reports.
Responsible for continuous CRM database maintenance documenting the communication with banks, strategies implemented for best practices and lessons learned, most importantly objective metrics.
Primarily responsible for bank settlement and maintaining strong, long lasting, exceptional external and internal client relationships.
Execute bids and provides Trading & Operations Support with an exceptional attention to detail as the primary administrator for all bank documentation and process.
Contacts (calls) targeted banks to maintain current relationships,  and discuss bank funding needs.
Contact banks to determine current, next day and future capacities.
Coordinates certificate of deposit bid activity, builds quotes for certificates of deposit and provides analysts with bid information, results and processing.
Monitors weekly maturity listing and contact banks regarding rolling and replacing funds.
Assist with the setup, updating, and maintaining of procedural documentation for certificate of deposit operations and bank funding issues.
Other duties and responsibilities as assigned by management.
Bachelor’s degree (B.A.) from four-year college or university; or one to two years related experience and/or training; or equivalent combination of education and experience.    
Beginner to intermediate Excel skills with knowledge of basic formulas and functions.
The essential functions of this position require a fast pace, detail oriented individual that can collaborate in a team environment to meet deadlines
Regulatory Licensures: Series 7 & 63 (preferred)"
8942,database administrator,Site Acquisition Analyst,All States Consulting,"Honolulu, Hawaii","This position reports to a Site Acquisition Manager, and is responsible for a subset of site acquisition, leasing, zoning, and permitting activities related to wireless projects within a geographic market or region.  These projects typically involve turn-key site development services to build or modify wireless networks. 
 
Position Responsibilities:
 
Qualified candidates must be able to demonstrate significant expertise and/or experience related to large-scale wireless program deployments.
 
Areas of emphasis include:
 
Desire at least 2-3 years of site acquisition experience in the telecommunications field and BA/BS degree.  PMP Certification a plus."
8943,database administrator,Portfolio Advisor,"PMA Financial Network, LLC","Naperville, Illinois 60563","The Portfolio Advisor serves as the primary investment relationship with clients.  The relationship with clients is maintained through the delivery of PMA services including cash flow, bond proceeds management, and execution of investment products.
Consistently demonstrates exceptional internal and external service with clients, along with the core values: Integrity, Commitment and Performance.
Provide ongoing relationship servicing with clients to maintain goodwill and gain additional business.
Responds promptly to customer inquiries and requests regarding account.
Maintains client database regarding authorized signors, account maintenance and agenda.
Promotes and cross-sells other establishment products and services as appropriate to customer requirements.
Analyzes client’s financial status, compiles data and develops timely and accurate cash flow based on data received from client.
Prepares and submits cash flow report to client.
Contacts clients regarding maturities, cash flow review and reinvestments.
Monitors investment purchases and trade processing.
Conduct pre-issuance planning, paperwork and bid request for bond proceed management of bond proceeds.
Prepare initial bond proceeds management report, print reports/confirms for client bidder and review with and submit to client.
Update, submit and review updated bond proceeds management report with client.
Prepare, submit and review monthly reconciliation reports with client.
Prepare, submit and review final bond proceeds management binder and opinion with client.
Other duties and responsibilities as assigned by management.
Bachelor’s degree (B.S.) degree from four-year college or university in accounting or finance; one to two years related experience and/or training; or equivalent combination of education and experience.
Preferred experience in Investment Management (Broker-Dealer–Advisor) Environment
PMA Financial Network, LLC is a highly collaborative environment with cross-functional relationships.  The Portfolio Advisor will be engaged across all working groups and levels; working closely with the company’s Associate Vice-President Investment Services, Relationship Managers, Associate\Vice-President Senior Relationship Management Officers and Senior Vice-President Director of Business & Relationship Management."
8944,database administrator,Occupational Safety and Health Manager,Digital Group LLC,"Clayton, North Carolina 27527","Digital Group LLC, a TN based company with offices in Madison, TN, Knoxville, TN, Birmingham, AL and Clayton, NC, is looking for a 
Job Purpose:
Maintains safe and healthful environment by identifying and anticipating concerns and hazards; developing and enforcing systems, policies, and procedures.
Duties:
* Identifies and anticipates safety and health concerns and hazards by surveying environmental, operational, and occupational conditions; rendering opinions on new equipment and procedures; investigating violations; recommending preventive programs.
* Guides and promotes safe work performance by developing safety systems, policies, and procedures; developing safety campaigns, communications, and recognitions; training managers and employees.
* Complies with federal, state, and local safety regulations by studying existing and new legislation; anticipating future legislation; interpreting standards; enforcing adherence to regulations; advising management on needed actions.
* Enforces safety policies by conducting inspections; reporting statistics; counseling managers and employees.
* Promotes a safe environment by coordinating and cooperating with local, state, and regional safety groups and agencies.
* Represents the organization by collecting data; presenting information at hearings; coordinating with claims adjusters.
* Maintains safety information data base by developing information requirements; designing an information system.
* Completes operational requirements by scheduling and assigning employees; following up on work results.
* Maintains safety staff by recruiting, selecting, orienting, and training employees.
* Maintains safety staff job results by coaching, counseling, and disciplining employees; planning, monitoring, and appraising job results.
* Maintains professional and technical knowledge by attending educational workshops; reviewing professional publications; establishing personal networks; participating in professional societies.
* Achieves financial objectives by preparing an annual budget; scheduling expenditures; analyzing variances; initiating corrective actions.
* Contributes to team effort by accomplishing related results as needed.
Required: OSHA 500 Certification
Skills/Qualifications:
Safety Management, Training , Managing Processes, Developing Budgets, OSHA Compliance, Legal Compliance, Coaching, Planning, Database Design, Presentation Skills, Bedside Manner"
8945,database administrator,PCMS Level I & II Implementer/Analyst,"MISTRAS Group, Inc.","Bartlesville, Oklahoma 74003","MISTRAS strives to provide a positive work environment that values excellence in safety and quality, free from discrimination and harassment. Every MISTRAS employee plays a part in our Company’s success and making this a great place to work. We are committed to a work place where all employees are free to raise issues, concerns and questions for the improvement of our operations and work environment. Safety is the overriding priority in everything we do; all duties critical to safety, quality, and environmental protection are carried out in compliance with all requirements and with personal accountability.
The PCMS Implementer/Analyst is responsible for entering and updating data in PCMS Software (Plant Condition Management System), and developing and running reports from PCMS.
 
PCMS Level I Implementer:
PCMS Level II Implementer:
 
For both the PCMS Level I & II, the following experience is preferred, but not required:
 
 
This job description reflects management's assignment of essential functions; it does not prescribe or restrict the tasks that may be assigned.
MISTRAS full-time positions offer competitive wages and benefits that include: health, dental, vision and 401(k).
Mistras Group Inc. is an Equal Opportunity Employer."
8946,database administrator,Business/Corporate Paralegal,Cambia Health Solutions,"Portland, Oregon 97201",PI120644698
8947,database administrator,"Loan Officer Assistant (Duluth, Alexandria, Fargo, Twin Cites)",Bell Bank Mortgage,"Duluth, Minnesota",
8948,database administrator,Site Supervisor,Trigo Global Quality Solutions,"Ottumwa, Iowa 52501",
8949,database administrator,Administrative Assistant/Analyst Assistant,Beacon Hill Staffing Group,"Boston, Massachusetts","Our client, a Boston based Investment firm, is seeking an Analysis Assistant on a temporary basis for eight months. This role will be starting remotely in early June and then will transition into the office at some point. Responsibilities for this position will include administrative support to the client services team, setting up conference calls, maintaining various company databases and filing systems, assisting with calendar management, preparing expense reports, drafting correspondences, and other administrative tasks as needed. The ideal candidate for this position should have an undergraduate degree, strong organizational and problem solving skills, advanced Microsoft Suite skills, and excellent and clear communication skills. This role is paying up to $22/hour depending on experience. Qualified candidates should apply today for consideration.
Beacon Hill is an Equal Opportunity Employer that values the strength diversity brings to the workplace. Individuals with Disabilities and Protected Veterans are encouraged to apply.
Company Profile:
Founded by industry leaders to set a new standard in search, career placement and flexible staffing, we deliver coordinated staffing solutions with unparalleled service, a commitment to project completion and success and a passion for innovation, creativity and continuous improvement.
Our niche brands provide direct hire, executive search, temporary staffing, contract consulting and temp/contract-to-hire solutions to emerging growth companies and the Fortune 500 across market sectors, career specialties/disciplines and industries.  Over time, office locations, specialty practice areas and service offerings will be added to address ever changing constituent needs.
Learn more about Beacon Hill Staffing Group and our specialty divisions, Beacon Hill Associates, Beacon Hill Financial, Beacon Hill HR, Beacon Hill Legal, Beacon Hill Pharma and Beacon Hill Technologies by visiting 
. 
We look forward to working with you.
Beacon Hill. Employing the Future (TM)"
8950,database administrator,Calibration Technician,Astrix Technology Group,"Columbus, Ohio","JOB DESCRIPTION
The Calibration Technician - Metrologist will support our Instrumentation Services Laboratory. This campus supports contract research laboratories and operations as well as corporate functions.
 
RESPONSIBILITIES:
 
THE FOLLOWING REQUIREMENTS MUST BE MET TO BE CONSIDERED FOR THIS POSITION:
 
THE FOLLOWING REQUIREMENTS ARE DESIRED, BUT NOT A REQUIREMENT FOR THIS POSITION:"
8951,database administrator,Senior Developer,TCG,"Rockville, Maryland","is an award-winning IT solutions provider to the Federal government. In anticipation of an upcoming award, we are seeking a 
 who resides in the Washington, D.C. metropolitan area to join our team on a high-profile project at a Federal agency.
.
Although this position is currently a full-time telecommuting position, it will eventually require on-site work in Rockville, Maryland. Applicants must reside within a commutable distance.
RESPONSIBILITIES:
In this software development and maintenance role, you will provide software operations, maintenance, support, and development services related to the agency's information systems. You will work in an Agile environment with other developers/programmers in accordance with the agency's enterprise architecture and systems development lifecycle. The systems you help develop and maintain will be used for the agency's data analytics and informatics projects as well as decision support.
The contractor shall provide Senior Programmer / Analyst and Senior Programmers with a minimum of five (5) years of software development experience (2-tier client/server applications and 3-tier web applications) and a minimum of five (5) years of database experience (Oracle 11/12g and MS SQL databases or higher with server-side development. Demonstrated experience with SQL, PL/SQL language, and Power Scripts in building applications, packages, triggers, stored procedures, and functions. A minimum of two (2) years of experience designing and developing applications using current frameworks. The contractor shall demonstrate experience and working knowledge of data warehousing, data mining, and report writing tools. Proposed Senior Programmer / Analyst and Senior Programmers must possess a minimum of four (4) years of experience using TOAD or a comparable database administration and SQL development software application tool. In support of this task, the Contractor shall ensure that all software development meets directives, guidelines, frameworks, plans, SOPs, and best practices using the following, but not limited to:
REQUIRED SKILLS:
PREFERRED SKILLS:
EDUCATION:
Naturally, TCG does not discriminate on the basis of race, sex, color, religion, national origin, age, disability, veteran status, or anything else that makes you part of any group. We discriminate on the basis of talent, ability, commitment, and experience.
We pay competitive wages and provide excellent benefits. We have a 401K plan, a health plan that includes dental and vision benefits, pet health insurance, support for emergency child care and gym memberships, a generous training budget for each employee, employee-led (and TCG paid) social events, company charity events, free theater and sports tickets, and much more.
In fact, in 
and
, based on how our employees feel about the company, the benefits TCG offers, and the work/life balance that our staff are able to achieve.
Try us ... we'll make you happy."
8952,database administrator,Quality Technical writer,Comtec Consultants,"Saint Louis, Missouri 63146","Project-Based, Contingent Worker/Technical Writer will prepare new and revised documents such as forms, drawing redlines, standard operating procedures, and batch records. Ensure content accuracy and conformance to established standards. They will assist the department in the overall direction, coordination, preparation and approval of controlled documentation, including change management process.
Technical Writer will perform the following activities:
 
 
Thank You,
Talent Acquisition Lead
ComTec Information Systems, Inc.
W: 972-521-7352
5525 North MacArthur Blvd., Suite 650
Irving, TX 75038"
8953,database administrator,Associate Project Management Coordinator,Compass Consulting Group,"Thousand Oaks, California 91320","Our client is committed to unlocking the potential of biology for patients suffering from serious illnesses by discovering, developing, manufacturing and delivering innovative human therapeutics. This approach begins by using tools like advanced human genetics to unravel the complexities of disease and understand the fundamentals of human biology.
 
Job Details:
 
Education/Skills:"
8954,database administrator,Systems Administrator (AS400/iSeries),Integrity Consulting,"Greensboro, North Carolina 27403","Seeking an AS400/iSeries Administrator for great direct hire opportunity in Greensboro, NC.    Will be part of a small team supporting mainly manufacturing and financial applications.  Will be responsible for supporting IBM i (AS400/iSeries) platform including test and productions systems as well as support for ERP systems.  Should be very knowledgeable with IBM Power Hardware.  Will be responsible for configuration, monitoring, troubleshooting, upgrades, performance tuning, database configuration and maintenance, system administration, backups.  Will also need to be able to assist with some programming and troubleshooting with RPG programs as needed.  Will support EDI, SQL400, CL, Query, FTP/sFTP, Robot, Peek, Hawkeye, QEDD, ICOM400, TRA400, ALDON, TLA running on the iSeries platform."
8955,database administrator,Teradata DBA,Collabera,"Bloomfield, Connecticut",
8956,database administrator,Sr. Compensation Analyst,Lifetouch Inc.,"Eden Prairie, Minnesota 55344","The role of the Sr. Compensation Analyst will comprise of supporting the compensation structure for Shutterfly and bridging the compensation practices with the Advance Compensation module in Workday to execute on recurring internal processes, documenting these processes and streamlining them over time to accommodate business scalability, structural complexity and compliance. The ideal candidate will have proven knowledge and development in the disciplines of compensation, Workday, and Reporting.
 
PI120507589"
8957,database administrator,Closing Manager,MORTGAGE INVESTORS GROUP,"Knoxville, Tennessee 37923","all aspects of the closing function ensuring all loans are closed accurately, timely and within investor, agency, FHA/VA, federal, state and local regulatory requirements and/or guidelines. Responsible for tracking every loan closing for department, the accurate preparation of closing disclosure and documents, the timely and accurate deposit of monies and the accurate reporting of loans originated and closed by the company."
8958,database administrator,Server/System Administrator,Rezult Technology,"Long Beach, California 90810","Rezult continues to make great strides toward enhancing the technology services community nationwide. We are consistently looking for qualified professionals to join us in achieving success. Currently we are searching for a Server/System Administrator to fulfill an immediate vacancy.
This position is responsible for providing operational and technical support for our Client’s Operational Technology (OT) server and/or network environments. The successful candidate must understand business requirements and translate these requirements into solutions. The position must work collaboratively with multi-disciplinary work groups to seek solutions to problems. The position must champion compliance and change efforts which result in improved reliability and security of infrastructure services.
Typical Responsibilities and required experience: 
• Perform server, workstation, and/or network administration for OT environment.
• Monitor OT device health and identify issues using common industry tool sets.
• Problem tracking, management, and resolution of issues in a 24/7 manufacturing location. 
The candidate will be called upon to perform duties during off-hours on occasion as needed.
• Learn, understand, and apply Standard Practices to Operational Technology infrastructure assets.
• Engage in auditing, compliance, and risk assessment processes. Ensure computer system inventory and software licensing is accurate.
• Identify, Analyze, and Elevate potential Cybersecurity events according to company procedures.
Day to Day Work:
Daily activities may include system backup administration, anti-virus administration, performance tuning, Microsoft Active Directory administration, network security detection administration, administration of the physical IP cabling and IP address assignments, updating of network diagrams, security policy management, data access controls, software patch management, risk management, change control administration, database administration, and self-auditing to ensure compliance with standards.
• Administration of server operating system logging to identify security or reliability issues.
• Support of the data historian through routine database maintenance, data compression, and access requests.
• Implement hardware, software, and/or network solutions; ensuring standards are applied consistently. Close interaction with business partners during development, support, and implementation of in-house or 3rd party systems.
• Create and present project documentation for capital and expense projects. 
Required Skills:
• Must know VCM * 4 or more years of experience in IT Infrastructure administration
• Server, Workstation, and/or Network Support and Log Monitoring experience is required.
• A firm understanding of computing security and reliability practices is required.
• Strong written, verbal communication, and time management skills.
Bonus Skills:
• Previous experience in OT, Honeywell Experion, Emerson DeltaV, Foxboro, SCADA, or Refining environment beneficial.
• Experience with Security Information Event Management (SIEM) a plus.
• Experience with configuration of Cisco, Sonicwall, Tofino, or Checkpoint devices is a plus.
• Microsoft, VMware, and/or Cisco certifications are a plus.
Immediate start; full time W2 contract engagement."
8959,database administrator,Business Administrator - Insurance,NIP Group,"Woodbridge, New Jersey 07095","NIP Group is a market-leading specialty insurance program manager that designs unique commercial insurance solutions and risk services for over 25 niche industries. Working with over 5,500 broker partners we help clients gain control over their costs, secure customized coverage and create safer work environments.
Our culture is one that empowers and encourages employees to be innovative, collaborative, and forward-thinking. If you are interested in being a part of a growing, entrepreneurial spirited organization, we’d love to hear from you!
We have an exciting opportunity for a 
 to join our team, responsibilities include:"
8960,database administrator,Inside Sales Phone Rep,Selective Staffing Solutions,"Williamsville, New York 14221","Temp-Hire Inside Phone Sales Representative
Williamsville, NY
Monday-Friday, 8am-4:30pm or 8:30am-5pm
$15-17/hr. DOE
 
Please send resumes to"
